Scheduled Principal,Curtailments,Curtailment Adjustments,Prepayment,Repurchase Principal,Other Principal Adjustments,Liquidation Principal,Principal Losses
44.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.13,8.94,0.0,0.0,0.0,0.0,0.0,0.0
131.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.88,0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.13,2.24,0.0,0.0,0.0,0.0,0.0,0.0
75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.87,0.62,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-963.3
74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,80387.17,0.0,0.0,0.0,0.0
31.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.13,81.62,0.0,0.0,0.0,0.0,0.0,0.0
79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.51,0.06,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,104155.31,0.0,0.0,0.0,0.0
47.41,100.0,0.83,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.47,245.78,0.0,0.0,0.0,0.0,0.0,0.0
87.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.5,4.4,0.03,0.0,0.0,0.0,0.0,0.0
36.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.48,192.67,0.0,0.0,0.0,0.0,0.0,0.0
420.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.03,22.02,0.06,0.0,0.0,0.0,0.0,0.0
124.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0
51.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.75,0.64,0.0,0.0,0.0,0.0,0.0,0.0
60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.34,0.87,0.0,0.0,0.0,0.0,0.0,0.0
62.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,198.83,0.0,0.0,0.0,0.0,0.0,0.0
100.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.92,37.7,0.0,0.0,0.0,0.0,0.0,0.0
68.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.07,0.3,0.0,0.0,0.0,0.0,0.0,0.0
209.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
79.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.18,56.66,0.38,0.0,0.0,0.0,0.0,0.0
269.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
150.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.06,50.0,0.0,0.0,0.0,0.0,0.0,0.0
84.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.41,3.0,0.02,0.0,0.0,0.0,0.0,0.0
159.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.43,1.2,0.01,0.0,0.0,0.0,0.0,0.0
61.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0
109.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418.7,16000.9,92.66,0.0,0.0,0.0,0.0,0.0
38.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.28,504.57,0.0,0.0,0.0,0.0,0.0,0.0
61.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.36,0.0,0.0,0.0,0.0,0.0,35841.1,35852.46
72.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
